idx,target,event_type,reason
10591,-1.0,SHORT_TP,SHORT_TP
10592,-1.0,SHORT_TP,SHORT_TP
10593,-1.0,SHORT_TP,SHORT_TP
10594,-1.0,SHORT_TP,SHORT_TP
10595,-1.0,SHORT_TP,SHORT_TP
10596,-1.0,SHORT_TP,SHORT_TP
10597,-1.0,SHORT_TP,SHORT_TP
10598,-1.0,SHORT_TP,SHORT_TP
10599,-1.0,SHORT_TP,SHORT_TP
10600,1.0,LONG_TP,LONG_TP
10601,1.0,LONG_TP,LONG_TP
10602,-1.0,SHORT_TP,SHORT_TP
10603,1.0,LONG_TP,LONG_TP
10604,1.0,LONG_TP,LONG_TP
10605,1.0,LONG_TP,LONG_TP
10606,1.0,LONG_TP,LONG_TP
10607,1.0,LONG_TP,LONG_TP
10608,1.0,LONG_TP,LONG_TP
10609,1.0,LONG_TP,LONG_TP
10610,1.0,LONG_TP,LONG_TP
10611,1.0,LONG_TP,LONG_TP
10612,1.0,LONG_TP,LONG_TP
10613,1.0,LONG_TP,LONG_TP
10614,1.0,LONG_TP,LONG_TP
10615,1.0,LONG_TP,LONG_TP
10616,1.0,LONG_TP,LONG_TP
10617,1.0,LONG_TP,LONG_TP
10618,1.0,LONG_TP,LONG_TP
10619,1.0,LONG_TP,LONG_TP
10620,1.0,LONG_TP,LONG_TP
10621,1.0,LONG_TP,LONG_TP
10622,1.0,LONG_TP,LONG_TP
10623,1.0,LONG_TP,LONG_TP
10624,1.0,LONG_TP,LONG_TP
10625,1.0,LONG_TP,LONG_TP
10626,1.0,LONG_TP,LONG_TP
10627,1.0,LONG_TP,LONG_TP
10628,1.0,LONG_TP,LONG_TP
10629,1.0,LONG_TP,LONG_TP
10630,1.0,LONG_TP,LONG_TP
10631,1.0,LONG_TP,LONG_TP
10632,1.0,LONG_TP,LONG_TP
10633,1.0,LONG_TP,LONG_TP
10634,1.0,LONG_TP,LONG_TP
10635,1.0,LONG_TP,LONG_TP
10636,1.0,LONG_TP,LONG_TP
10637,1.0,LONG_TP,LONG_TP
10638,1.0,LONG_TP,LONG_TP
10639,1.0,LONG_TP,LONG_TP
10640,1.0,LONG_TP,LONG_TP
10641,-1.0,SHORT_TP,SHORT_TP
10642,-1.0,SHORT_TP,SHORT_TP
10643,-1.0,SHORT_TP,SHORT_TP
10644,-1.0,SHORT_TP,SHORT_TP
10645,-1.0,SHORT_TP,SHORT_TP
10646,-1.0,SHORT_TP,SHORT_TP
10647,-1.0,SHORT_TP,SHORT_TP
10648,-1.0,SHORT_TP,SHORT_TP
10649,-1.0,SHORT_TP,SHORT_TP
10650,-1.0,SHORT_TP,SHORT_TP
10651,-1.0,SHORT_TP,SHORT_TP
10652,-1.0,SHORT_TP,SHORT_TP
10653,-1.0,SHORT_TP,SHORT_TP
10654,-1.0,SHORT_TP,SHORT_TP
10655,-1.0,SHORT_TP,SHORT_TP
10656,-1.0,SHORT_TP,SHORT_TP
10657,-1.0,SHORT_TP,SHORT_TP
10658,-1.0,SHORT_TP,SHORT_TP
10659,1.0,LONG_TP,LONG_TP
10660,1.0,LONG_TP,LONG_TP
10661,1.0,LONG_TP,LONG_TP
10662,1.0,LONG_TP,LONG_TP
10663,1.0,LONG_TP,LONG_TP
10664,1.0,LONG_TP,LONG_TP
10665,1.0,LONG_TP,LONG_TP
10666,1.0,LONG_TP,LONG_TP
10667,1.0,LONG_TP,LONG_TP
10668,1.0,LONG_TP,LONG_TP
10669,1.0,LONG_TP,LONG_TP
10670,1.0,LONG_TP,LONG_TP
10671,1.0,LONG_TP,LONG_TP
10672,1.0,LONG_TP,LONG_TP
10673,1.0,LONG_TP,LONG_TP
10674,1.0,LONG_TP,LONG_TP
10675,1.0,LONG_TP,LONG_TP
10676,1.0,LONG_TP,LONG_TP
10677,1.0,LONG_TP,LONG_TP
10678,1.0,LONG_TP,LONG_TP
10679,1.0,LONG_TP,LONG_TP
10680,1.0,LONG_TP,LONG_TP
10681,1.0,LONG_TP,LONG_TP
10682,-1.0,SHORT_TP,SHORT_TP
10683,-1.0,SHORT_TP,SHORT_TP
10684,-1.0,SHORT_TP,SHORT_TP
10685,-1.0,SHORT_TP,SHORT_TP
10686,-1.0,SHORT_TP,SHORT_TP
10687,-1.0,SHORT_TP,SHORT_TP
10688,-1.0,SHORT_TP,SHORT_TP
10689,-1.0,SHORT_TP,SHORT_TP
10690,-1.0,SHORT_TP,SHORT_TP
10691,-1.0,SHORT_TP,SHORT_TP
10692,1.0,LONG_TP,LONG_TP
10693,1.0,LONG_TP,LONG_TP
10694,1.0,LONG_TP,LONG_TP
10695,1.0,LONG_TP,LONG_TP
10696,1.0,LONG_TP,LONG_TP
10697,1.0,LONG_TP,LONG_TP
10698,1.0,LONG_TP,LONG_TP
10699,1.0,LONG_TP,LONG_TP
10700,1.0,LONG_TP,LONG_TP
10701,1.0,LONG_TP,LONG_TP
10702,1.0,LONG_TP,LONG_TP
10703,1.0,LONG_TP,LONG_TP
10704,1.0,LONG_TP,LONG_TP
10705,1.0,LONG_TP,LONG_TP
10706,-1.0,SHORT_TP,SHORT_TP
10707,-1.0,SHORT_TP,SHORT_TP
10708,-1.0,SHORT_TP,SHORT_TP
10709,-1.0,SHORT_TP,SHORT_TP
10710,-1.0,SHORT_TP,SHORT_TP
10711,-1.0,SHORT_TP,SHORT_TP
10712,-1.0,SHORT_TP,SHORT_TP
10713,-1.0,SHORT_TP,SHORT_TP
10714,-1.0,SHORT_TP,SHORT_TP
10715,-1.0,SHORT_TP,SHORT_TP
10716,-1.0,SHORT_TP,SHORT_TP
10717,-1.0,SHORT_TP,SHORT_TP
10718,-1.0,SHORT_TP,SHORT_TP
10719,-1.0,SHORT_TP,SHORT_TP
10720,-1.0,SHORT_TP,SHORT_TP
10721,-1.0,SHORT_TP,SHORT_TP
10722,-1.0,SHORT_TP,SHORT_TP
10723,-1.0,SHORT_TP,SHORT_TP
10724,-1.0,SHORT_TP,SHORT_TP
10725,-1.0,SHORT_TP,SHORT_TP
10726,-1.0,SHORT_TP,SHORT_TP
10727,-1.0,SHORT_TP,SHORT_TP
10728,-1.0,SHORT_TP,SHORT_TP
10729,1.0,LONG_TP,LONG_TP
10730,1.0,LONG_TP,LONG_TP
10731,1.0,LONG_TP,LONG_TP
10732,1.0,LONG_TP,LONG_TP
10733,-1.0,SHORT_TP,SHORT_TP
10734,1.0,LONG_TP,LONG_TP
10735,1.0,LONG_TP,LONG_TP
10736,1.0,LONG_TP,LONG_TP
10737,1.0,LONG_TP,LONG_TP
10738,1.0,LONG_TP,LONG_TP
10739,1.0,LONG_TP,LONG_TP
10740,1.0,LONG_TP,LONG_TP
10741,1.0,LONG_TP,LONG_TP
10742,1.0,LONG_TP,LONG_TP
10743,1.0,LONG_TP,LONG_TP
10744,1.0,LONG_TP,LONG_TP
10745,1.0,LONG_TP,LONG_TP
10746,1.0,LONG_TP,LONG_TP
10747,1.0,LONG_TP,LONG_TP
10748,1.0,LONG_TP,LONG_TP
10749,1.0,LONG_TP,LONG_TP
10750,1.0,LONG_TP,LONG_TP
10751,1.0,LONG_TP,LONG_TP
10752,1.0,LONG_TP,LONG_TP
10753,1.0,LONG_TP,LONG_TP
10754,-1.0,SHORT_TP,SHORT_TP
10755,-1.0,SHORT_TP,SHORT_TP
10756,1.0,LONG_TP,LONG_TP
10757,1.0,LONG_TP,LONG_TP
10758,1.0,LONG_TP,LONG_TP
10759,1.0,LONG_TP,LONG_TP
10760,1.0,LONG_TP,LONG_TP
10761,1.0,LONG_TP,LONG_TP
10762,1.0,LONG_TP,LONG_TP
10763,1.0,LONG_TP,LONG_TP
10764,1.0,LONG_TP,LONG_TP
10765,1.0,LONG_TP,LONG_TP
10766,1.0,LONG_TP,LONG_TP
10767,1.0,LONG_TP,LONG_TP
10768,1.0,LONG_TP,LONG_TP
10769,1.0,LONG_TP,LONG_TP
10770,1.0,LONG_TP,LONG_TP
10771,1.0,LONG_TP,LONG_TP
10772,1.0,LONG_TP,LONG_TP
10773,1.0,LONG_TP,LONG_TP
10774,1.0,LONG_TP,LONG_TP
10775,1.0,LONG_TP,LONG_TP
10776,1.0,LONG_TP,LONG_TP
10777,1.0,LONG_TP,LONG_TP
10778,-1.0,SHORT_TP,SHORT_TP
10779,-1.0,SHORT_TP,SHORT_TP
10780,-1.0,SHORT_TP,SHORT_TP
10781,-1.0,SHORT_TP,SHORT_TP
10782,-1.0,SHORT_TP,SHORT_TP
10783,-1.0,SHORT_TP,SHORT_TP
10784,-1.0,SHORT_TP,SHORT_TP
10785,-1.0,SHORT_TP,SHORT_TP
10786,1.0,LONG_TP,LONG_TP
10787,-1.0,SHORT_TP,SHORT_TP
10788,-1.0,SHORT_TP,SHORT_TP
10789,-1.0,SHORT_TP,SHORT_TP
10790,-1.0,SHORT_TP,SHORT_TP
10791,-1.0,SHORT_TP,SHORT_TP
10792,-1.0,SHORT_TP,SHORT_TP
10793,-1.0,SHORT_TP,SHORT_TP
10794,-1.0,SHORT_TP,SHORT_TP
10795,-1.0,SHORT_TP,SHORT_TP
10796,-1.0,SHORT_TP,SHORT_TP
10797,-1.0,SHORT_TP,SHORT_TP
10798,-1.0,SHORT_TP,SHORT_TP
10799,-1.0,SHORT_TP,SHORT_TP
10800,-1.0,SHORT_TP,SHORT_TP
10801,-1.0,SHORT_TP,SHORT_TP
10802,-1.0,SHORT_TP,SHORT_TP
10803,-1.0,SHORT_TP,SHORT_TP
10804,-1.0,SHORT_TP,SHORT_TP
10805,-1.0,SHORT_TP,SHORT_TP
10806,-1.0,SHORT_TP,SHORT_TP
10807,-1.0,SHORT_TP,SHORT_TP
10808,1.0,LONG_TP,LONG_TP
10809,1.0,LONG_TP,LONG_TP
10810,1.0,LONG_TP,LONG_TP
10811,1.0,LONG_TP,LONG_TP
10812,1.0,LONG_TP,LONG_TP
10813,1.0,LONG_TP,LONG_TP
10814,1.0,LONG_TP,LONG_TP
10815,1.0,LONG_TP,LONG_TP
10816,1.0,LONG_TP,LONG_TP
10817,1.0,LONG_TP,LONG_TP
10818,1.0,LONG_TP,LONG_TP
10819,1.0,LONG_TP,LONG_TP
10820,1.0,LONG_TP,LONG_TP
10821,1.0,LONG_TP,LONG_TP
10822,1.0,LONG_TP,LONG_TP
10823,1.0,LONG_TP,LONG_TP
10824,1.0,LONG_TP,LONG_TP
10825,-1.0,SHORT_TP,SHORT_TP
10826,-1.0,SHORT_TP,SHORT_TP
10827,-1.0,SHORT_TP,SHORT_TP
10828,-1.0,SHORT_TP,SHORT_TP
10829,-1.0,SHORT_TP,SHORT_TP
10830,-1.0,SHORT_TP,SHORT_TP
10831,-1.0,SHORT_TP,SHORT_TP
10832,-1.0,SHORT_TP,SHORT_TP
10833,-1.0,SHORT_TP,SHORT_TP
10834,-1.0,SHORT_TP,SHORT_TP
10835,-1.0,SHORT_TP,SHORT_TP
10836,-1.0,SHORT_TP,SHORT_TP
10837,-1.0,SHORT_TP,SHORT_TP
10838,-1.0,SHORT_TP,SHORT_TP
10839,-1.0,SHORT_TP,SHORT_TP
10840,-1.0,SHORT_TP,SHORT_TP
10841,-1.0,SHORT_TP,SHORT_TP
10842,-1.0,SHORT_TP,SHORT_TP
10843,-1.0,SHORT_TP,SHORT_TP
10844,-1.0,SHORT_TP,SHORT_TP
10845,-1.0,SHORT_TP,SHORT_TP
10846,-1.0,SHORT_TP,SHORT_TP
10847,-1.0,SHORT_TP,SHORT_TP
10848,-1.0,SHORT_TP,SHORT_TP
10849,-1.0,SHORT_TP,SHORT_TP
10850,1.0,LONG_TP,LONG_TP
10851,1.0,LONG_TP,LONG_TP
10852,-1.0,SHORT_TP,SHORT_TP
10853,-1.0,SHORT_TP,SHORT_TP
10854,-1.0,SHORT_TP,SHORT_TP
10855,-1.0,SHORT_TP,SHORT_TP
10856,-1.0,SHORT_TP,SHORT_TP
10857,-1.0,SHORT_TP,SHORT_TP
10858,1.0,LONG_TP,LONG_TP
10859,1.0,LONG_TP,LONG_TP
10860,1.0,LONG_TP,LONG_TP
10861,-1.0,SHORT_TP,SHORT_TP
10862,-1.0,SHORT_TP,SHORT_TP
10863,-1.0,SHORT_TP,SHORT_TP
10864,-1.0,SHORT_TP,SHORT_TP
10865,-1.0,SHORT_TP,SHORT_TP
10866,-1.0,SHORT_TP,SHORT_TP
10867,-1.0,SHORT_TP,SHORT_TP
10868,-1.0,SHORT_TP,SHORT_TP
10869,1.0,LONG_TP,LONG_TP
10870,1.0,LONG_TP,LONG_TP
10871,1.0,LONG_TP,LONG_TP
10872,1.0,LONG_TP,LONG_TP
10873,1.0,LONG_TP,LONG_TP
10874,1.0,LONG_TP,LONG_TP
10875,1.0,LONG_TP,LONG_TP
10876,1.0,LONG_TP,LONG_TP
10877,1.0,LONG_TP,LONG_TP
10878,1.0,LONG_TP,LONG_TP
10879,1.0,LONG_TP,LONG_TP
10880,1.0,LONG_TP,LONG_TP
10881,1.0,LONG_TP,LONG_TP
10882,1.0,LONG_TP,LONG_TP
10883,1.0,LONG_TP,LONG_TP
10884,1.0,LONG_TP,LONG_TP
10885,1.0,LONG_TP,LONG_TP
10886,1.0,LONG_TP,LONG_TP
10887,1.0,LONG_TP,LONG_TP
10888,1.0,LONG_TP,LONG_TP
10889,1.0,LONG_TP,LONG_TP
10890,1.0,LONG_TP,LONG_TP
10891,1.0,LONG_TP,LONG_TP
10892,1.0,LONG_TP,LONG_TP
10893,1.0,LONG_TP,LONG_TP
10894,1.0,LONG_TP,LONG_TP
10895,1.0,LONG_TP,LONG_TP
10896,1.0,LONG_TP,LONG_TP
10897,1.0,LONG_TP,LONG_TP
10898,1.0,LONG_TP,LONG_TP
10899,1.0,LONG_TP,LONG_TP
10900,1.0,LONG_TP,LONG_TP
10901,1.0,LONG_TP,LONG_TP
10902,1.0,LONG_TP,LONG_TP
10903,1.0,LONG_TP,LONG_TP
10904,1.0,LONG_TP,LONG_TP
10905,1.0,LONG_TP,LONG_TP
10906,1.0,LONG_TP,LONG_TP
10907,1.0,LONG_TP,LONG_TP
10908,1.0,LONG_TP,LONG_TP
10909,1.0,LONG_TP,LONG_TP
10910,1.0,LONG_TP,LONG_TP
10911,1.0,LONG_TP,LONG_TP
10912,1.0,LONG_TP,LONG_TP
10913,1.0,LONG_TP,LONG_TP
10914,1.0,LONG_TP,LONG_TP
10915,1.0,LONG_TP,LONG_TP
10916,1.0,LONG_TP,LONG_TP
10917,1.0,LONG_TP,LONG_TP
10918,1.0,LONG_TP,LONG_TP
10919,1.0,LONG_TP,LONG_TP
10920,1.0,LONG_TP,LONG_TP
10921,1.0,LONG_TP,LONG_TP
10922,1.0,LONG_TP,LONG_TP
10923,1.0,LONG_TP,LONG_TP
10924,1.0,LONG_TP,LONG_TP
10925,1.0,LONG_TP,LONG_TP
10926,1.0,LONG_TP,LONG_TP
10927,1.0,LONG_TP,LONG_TP
10928,1.0,LONG_TP,LONG_TP
10929,1.0,LONG_TP,LONG_TP
10930,1.0,LONG_TP,LONG_TP
10931,1.0,LONG_TP,LONG_TP
10932,1.0,LONG_TP,LONG_TP
10933,1.0,LONG_TP,LONG_TP
10934,1.0,LONG_TP,LONG_TP
10935,1.0,LONG_TP,LONG_TP
10936,1.0,LONG_TP,LONG_TP
10937,1.0,LONG_TP,LONG_TP
10938,1.0,LONG_TP,LONG_TP
10939,1.0,LONG_TP,LONG_TP
10940,1.0,LONG_TP,LONG_TP
10941,-1.0,SHORT_TP,SHORT_TP
10942,-1.0,SHORT_TP,SHORT_TP
10943,-1.0,SHORT_TP,SHORT_TP
10944,-1.0,SHORT_TP,SHORT_TP
10945,-1.0,SHORT_TP,SHORT_TP
10946,-1.0,SHORT_TP,SHORT_TP
10947,-1.0,SHORT_TP,SHORT_TP
10948,-1.0,SHORT_TP,SHORT_TP
10949,-1.0,SHORT_TP,SHORT_TP
10950,-1.0,SHORT_TP,SHORT_TP
10951,-1.0,SHORT_TP,SHORT_TP
10952,-1.0,SHORT_TP,SHORT_TP
10953,-1.0,SHORT_TP,SHORT_TP
10954,-1.0,SHORT_TP,SHORT_TP
10955,-1.0,SHORT_TP,SHORT_TP
10956,-1.0,SHORT_TP,SHORT_TP
10957,-1.0,SHORT_TP,SHORT_TP
10958,-1.0,SHORT_TP,SHORT_TP
10959,-1.0,SHORT_TP,SHORT_TP
10960,-1.0,SHORT_TP,SHORT_TP
10961,-1.0,SHORT_TP,SHORT_TP
10962,-1.0,SHORT_TP,SHORT_TP
10963,-1.0,SHORT_TP,SHORT_TP
10964,-1.0,SHORT_TP,SHORT_TP
10965,-1.0,SHORT_TP,SHORT_TP
10966,-1.0,SHORT_TP,SHORT_TP
10967,-1.0,SHORT_TP,SHORT_TP
10968,1.0,LONG_TP,LONG_TP
10969,1.0,LONG_TP,LONG_TP
10970,1.0,LONG_TP,LONG_TP
10971,1.0,LONG_TP,LONG_TP
10972,1.0,LONG_TP,LONG_TP
10973,1.0,LONG_TP,LONG_TP
10974,1.0,LONG_TP,LONG_TP
10975,1.0,LONG_TP,LONG_TP
10976,1.0,LONG_TP,LONG_TP
10977,1.0,LONG_TP,LONG_TP
10978,1.0,LONG_TP,LONG_TP
10979,1.0,LONG_TP,LONG_TP
10980,1.0,LONG_TP,LONG_TP
10981,1.0,LONG_TP,LONG_TP
10982,1.0,LONG_TP,LONG_TP
10983,1.0,LONG_TP,LONG_TP
10984,-1.0,SHORT_TP,SHORT_TP
10985,-1.0,SHORT_TP,SHORT_TP
10986,-1.0,SHORT_TP,SHORT_TP
10987,-1.0,SHORT_TP,SHORT_TP
10988,-1.0,SHORT_TP,SHORT_TP
10989,-1.0,SHORT_TP,SHORT_TP
10990,1.0,LONG_TP,LONG_TP
10991,1.0,LONG_TP,LONG_TP
10992,-1.0,SHORT_TP,SHORT_TP
10993,-1.0,SHORT_TP,SHORT_TP
10994,-1.0,SHORT_TP,SHORT_TP
10995,-1.0,SHORT_TP,SHORT_TP
10996,-1.0,SHORT_TP,SHORT_TP
10997,-1.0,SHORT_TP,SHORT_TP
10998,-1.0,SHORT_TP,SHORT_TP
10999,-1.0,SHORT_TP,SHORT_TP
11000,-1.0,SHORT_TP,SHORT_TP
11001,-1.0,SHORT_TP,SHORT_TP
11002,-1.0,SHORT_TP,SHORT_TP
11003,1.0,LONG_TP,LONG_TP
11004,1.0,LONG_TP,LONG_TP
11005,1.0,LONG_TP,LONG_TP
11006,1.0,LONG_TP,LONG_TP
11007,1.0,LONG_TP,LONG_TP
11008,1.0,LONG_TP,LONG_TP
11009,1.0,LONG_TP,LONG_TP
11010,1.0,LONG_TP,LONG_TP
11011,1.0,LONG_TP,LONG_TP
11012,1.0,LONG_TP,LONG_TP
11013,1.0,LONG_TP,LONG_TP
11014,1.0,LONG_TP,LONG_TP
11015,1.0,LONG_TP,LONG_TP
11016,1.0,LONG_TP,LONG_TP
11017,1.0,LONG_TP,LONG_TP
11018,1.0,LONG_TP,LONG_TP
11019,1.0,LONG_TP,LONG_TP
11020,1.0,LONG_TP,LONG_TP
11021,1.0,LONG_TP,LONG_TP
11022,1.0,LONG_TP,LONG_TP
11023,1.0,LONG_TP,LONG_TP
11024,1.0,LONG_TP,LONG_TP
11025,1.0,LONG_TP,LONG_TP
11026,1.0,LONG_TP,LONG_TP
11027,1.0,LONG_TP,LONG_TP
11028,-1.0,SHORT_TP,SHORT_TP
11029,-1.0,SHORT_TP,SHORT_TP
11030,-1.0,SHORT_TP,SHORT_TP
11031,1.0,LONG_TP,LONG_TP
11032,1.0,LONG_TP,LONG_TP
11033,-1.0,SHORT_TP,SHORT_TP
11034,-1.0,SHORT_TP,SHORT_TP
11035,-1.0,SHORT_TP,SHORT_TP
11036,-1.0,SHORT_TP,SHORT_TP
11037,-1.0,SHORT_TP,SHORT_TP
11038,-1.0,SHORT_TP,SHORT_TP
11039,-1.0,SHORT_TP,SHORT_TP
11040,-1.0,SHORT_TP,SHORT_TP
11041,-1.0,SHORT_TP,SHORT_TP
11042,-1.0,SHORT_TP,SHORT_TP
11043,-1.0,SHORT_TP,SHORT_TP
11044,-1.0,SHORT_TP,SHORT_TP
11045,-1.0,SHORT_TP,SHORT_TP
11046,-1.0,SHORT_TP,SHORT_TP
11047,1.0,LONG_TP,LONG_TP
11048,1.0,LONG_TP,LONG_TP
11049,1.0,LONG_TP,LONG_TP
11050,1.0,LONG_TP,LONG_TP
11051,1.0,LONG_TP,LONG_TP
11052,1.0,LONG_TP,LONG_TP
11053,1.0,LONG_TP,LONG_TP
11054,1.0,LONG_TP,LONG_TP
11055,1.0,LONG_TP,LONG_TP
11056,1.0,LONG_TP,LONG_TP
11057,1.0,LONG_TP,LONG_TP
11058,1.0,LONG_TP,LONG_TP
11059,1.0,LONG_TP,LONG_TP
11060,1.0,LONG_TP,LONG_TP
11061,1.0,LONG_TP,LONG_TP
11062,1.0,LONG_TP,LONG_TP
11063,1.0,LONG_TP,LONG_TP
11064,-1.0,SHORT_TP,SHORT_TP
11065,-1.0,SHORT_TP,SHORT_TP
11066,-1.0,SHORT_TP,SHORT_TP
11067,-1.0,SHORT_TP,SHORT_TP
11068,-1.0,SHORT_TP,SHORT_TP
11069,-1.0,SHORT_TP,SHORT_TP
11070,-1.0,SHORT_TP,SHORT_TP
11071,-1.0,SHORT_TP,SHORT_TP
11072,-1.0,SHORT_TP,SHORT_TP
11073,-1.0,SHORT_TP,SHORT_TP
11074,-1.0,SHORT_TP,SHORT_TP
11075,-1.0,SHORT_TP,SHORT_TP
11076,-1.0,SHORT_TP,SHORT_TP
11077,-1.0,SHORT_TP,SHORT_TP
11078,-1.0,SHORT_TP,SHORT_TP
11079,-1.0,SHORT_TP,SHORT_TP
11080,-1.0,SHORT_TP,SHORT_TP
11081,-1.0,SHORT_TP,SHORT_TP
11082,-1.0,SHORT_TP,SHORT_TP
11083,-1.0,SHORT_TP,SHORT_TP
11084,1.0,LONG_TP,LONG_TP
11085,1.0,LONG_TP,LONG_TP
11086,-1.0,SHORT_TP,SHORT_TP
11087,-1.0,SHORT_TP,SHORT_TP
11088,-1.0,SHORT_TP,SHORT_TP
11089,-1.0,SHORT_TP,SHORT_TP
11090,-1.0,SHORT_TP,SHORT_TP
11091,-1.0,SHORT_TP,SHORT_TP
11092,-1.0,SHORT_TP,SHORT_TP
11093,-1.0,SHORT_TP,SHORT_TP
11094,-1.0,SHORT_TP,SHORT_TP
11095,-1.0,SHORT_TP,SHORT_TP
11096,-1.0,SHORT_TP,SHORT_TP
11097,-1.0,SHORT_TP,SHORT_TP
11098,-1.0,SHORT_TP,SHORT_TP
11099,-1.0,SHORT_TP,SHORT_TP
11100,-1.0,SHORT_TP,SHORT_TP
11101,-1.0,SHORT_TP,SHORT_TP
11102,-1.0,SHORT_TP,SHORT_TP
11103,-1.0,SHORT_TP,SHORT_TP
11104,-1.0,SHORT_TP,SHORT_TP
11105,1.0,LONG_TP,LONG_TP
11106,-1.0,SHORT_TP,SHORT_TP
11107,-1.0,SHORT_TP,SHORT_TP
11108,-1.0,SHORT_TP,SHORT_TP
11109,-1.0,SHORT_TP,SHORT_TP
11110,-1.0,SHORT_TP,SHORT_TP
11111,-1.0,SHORT_TP,SHORT_TP
11112,-1.0,SHORT_TP,SHORT_TP
11113,-1.0,SHORT_TP,SHORT_TP
11114,-1.0,SHORT_TP,SHORT_TP
11115,1.0,LONG_TP,LONG_TP
11116,1.0,LONG_TP,LONG_TP
11117,1.0,LONG_TP,LONG_TP
11118,1.0,LONG_TP,LONG_TP
11119,1.0,LONG_TP,LONG_TP
11120,1.0,LONG_TP,LONG_TP
11121,1.0,LONG_TP,LONG_TP
11122,1.0,LONG_TP,LONG_TP
11123,1.0,LONG_TP,LONG_TP
11124,1.0,LONG_TP,LONG_TP
11125,1.0,LONG_TP,LONG_TP
11126,1.0,LONG_TP,LONG_TP
11127,1.0,LONG_TP,LONG_TP
11128,1.0,LONG_TP,LONG_TP
11129,1.0,LONG_TP,LONG_TP
11130,1.0,LONG_TP,LONG_TP
11131,1.0,LONG_TP,LONG_TP
11132,1.0,LONG_TP,LONG_TP
11133,1.0,LONG_TP,LONG_TP
11134,1.0,LONG_TP,LONG_TP
11135,1.0,LONG_TP,LONG_TP
11136,1.0,LONG_TP,LONG_TP
11137,1.0,LONG_TP,LONG_TP
11138,1.0,LONG_TP,LONG_TP
11139,1.0,LONG_TP,LONG_TP
11140,1.0,LONG_TP,LONG_TP
11141,1.0,LONG_TP,LONG_TP
11142,1.0,LONG_TP,LONG_TP
11143,1.0,LONG_TP,LONG_TP
11144,1.0,LONG_TP,LONG_TP
11145,1.0,LONG_TP,LONG_TP
11146,1.0,LONG_TP,LONG_TP
11147,1.0,LONG_TP,LONG_TP
11148,1.0,LONG_TP,LONG_TP
11149,1.0,LONG_TP,LONG_TP
11150,1.0,LONG_TP,LONG_TP
11151,1.0,LONG_TP,LONG_TP
11152,1.0,LONG_TP,LONG_TP
11153,1.0,LONG_TP,LONG_TP
11154,1.0,LONG_TP,LONG_TP
11155,1.0,LONG_TP,LONG_TP
11156,1.0,LONG_TP,LONG_TP
11157,1.0,LONG_TP,LONG_TP
11158,1.0,LONG_TP,LONG_TP
11159,1.0,LONG_TP,LONG_TP
11160,1.0,LONG_TP,LONG_TP
11161,1.0,LONG_TP,LONG_TP
11162,1.0,LONG_TP,LONG_TP
11163,1.0,LONG_TP,LONG_TP
11164,1.0,LONG_TP,LONG_TP
11165,1.0,LONG_TP,LONG_TP
11166,-1.0,SHORT_TP,SHORT_TP
11167,-1.0,SHORT_TP,SHORT_TP
11168,-1.0,SHORT_TP,SHORT_TP
11169,-1.0,SHORT_TP,SHORT_TP
11170,-1.0,SHORT_TP,SHORT_TP
11171,-1.0,SHORT_TP,SHORT_TP
11172,-1.0,SHORT_TP,SHORT_TP
11173,-1.0,SHORT_TP,SHORT_TP
11174,-1.0,SHORT_TP,SHORT_TP
11175,-1.0,SHORT_TP,SHORT_TP
11176,-1.0,SHORT_TP,SHORT_TP
11177,-1.0,SHORT_TP,SHORT_TP
11178,-1.0,SHORT_TP,SHORT_TP
11179,-1.0,SHORT_TP,SHORT_TP
11180,-1.0,SHORT_TP,SHORT_TP
11181,-1.0,SHORT_TP,SHORT_TP
11182,-1.0,SHORT_TP,SHORT_TP
11183,-1.0,SHORT_TP,SHORT_TP
11184,-1.0,SHORT_TP,SHORT_TP
11185,-1.0,SHORT_TP,SHORT_TP
11186,-1.0,SHORT_TP,SHORT_TP
11187,-1.0,SHORT_TP,SHORT_TP
11188,-1.0,SHORT_TP,SHORT_TP
11189,-1.0,SHORT_TP,SHORT_TP
11190,-1.0,SHORT_TP,SHORT_TP
11191,-1.0,SHORT_TP,SHORT_TP
11192,-1.0,SHORT_TP,SHORT_TP
11193,-1.0,SHORT_TP,SHORT_TP
11194,-1.0,SHORT_TP,SHORT_TP
11195,-1.0,SHORT_TP,SHORT_TP
11196,-1.0,SHORT_TP,SHORT_TP
11197,-1.0,SHORT_TP,SHORT_TP
11198,-1.0,SHORT_TP,SHORT_TP
11199,-1.0,SHORT_TP,SHORT_TP
11200,-1.0,SHORT_TP,SHORT_TP
11201,-1.0,SHORT_TP,SHORT_TP
11202,-1.0,SHORT_TP,SHORT_TP
11203,-1.0,SHORT_TP,SHORT_TP
11204,-1.0,SHORT_TP,SHORT_TP
11205,1.0,LONG_TP,LONG_TP
11206,1.0,LONG_TP,LONG_TP
11207,1.0,LONG_TP,LONG_TP
11208,1.0,LONG_TP,LONG_TP
11209,1.0,LONG_TP,LONG_TP
11210,1.0,LONG_TP,LONG_TP
11211,1.0,LONG_TP,LONG_TP
11212,1.0,LONG_TP,LONG_TP
11213,1.0,LONG_TP,LONG_TP
11214,1.0,LONG_TP,LONG_TP
11215,1.0,LONG_TP,LONG_TP
11216,1.0,LONG_TP,LONG_TP
